id,sent0,sent1,label
5706,The man hunted doorknobs in the spring.,The man hunted turkeys in the spring.,0
8782,my sister eats an apple after breakfast every day,my sister eats a stone after breakfast every day,1
7235,He likes to eat apples.,He likes to eat apple core.,1
4801,The french fries contain too much oil,The french fries contain too much vitamin,1
1397,I like going to a nail salon to paint my nails,I like going to a nail salon to paint my hairs,1
1780,She put a Turkey in the oven.,She put a desk in the oven.,1
1661,She ate big rocks,She ate black beans,0
548,He deposited money in the bank,He deposited money in the restaurant,1
6574,Linda puts the clothes in the washing machine.,Linda puts the snacks in the washing machine.,1
4976,He went to prison for murder,He went to prison for charity,1
92,Frank hit Will with a stone causing him pain,Frank hit Will with a pillow causing him pain,1
6026,girls are careless about their dress when they date with their lovers,women dress up for their beholders,0
3692,A cook works in a restaurant.,A teacher works in a restaurant.,1
2545,The boy put a shoe on his foot.,The boy put a hat on  his foot.,1
3659,"You would conquer your opponent, because you want to lose.","You would conquer your opponent, because you want to win.",0
5977,he pus an elephant in a drawer,he put a frog in a drawer,0
5034,He plays FPS game to kill his time,He does research work to kill his time,1
5076,He loves this song so much that he plays it over and over again,He hates this song so much that he plays it over and over again,1
231,200 is one hundred,100 is one hundred,0
2242,A clown came to my child's birthday party yesterday.,George Washington came to my child's birthday party yesterday.,1
4238,If you want to take a bath then you should use a stone.,If you want to take a bath then you should use a soap.,0
5714,I sleep on the table every night,I sleep on the bed every night,0
9566,it's a great honor for me to have a talk with my mother,it's a great honor for me to have a talk with the president,0
8887,it takes me 3 seconds to read the book,it takes me 3 days to read the book,0
7331,I picked a cherry from the tree,I picked a peanut from the tree,1
2957,A car has a steering wheel in it,A car has a swimming pool in it,1
899,He dried his cloth in sunlight,He dried his cloth in moonlight,1
2579,He can make a bookcase with wood.,He can make a bookcase with water.,1
4998,The troop detected enemy plane with their radar,The troop detected enemy plane with their medal,1
7384,She drew a picture with a flute,She drew a picture with a crayon,0
1812,A car is required to travel into space,A rocket is required to travel into space,0
1177,"People sleep longer than cats, up to 20 hours per day.","Sloths sleep longer than cats, up to 20 hours per day.",0
4755,"In Germany, whenever you buy plastic bottle, you should pay a penalty","In Germany, whenever you buy plastic bottle, you should pay a deposit",0
1727,A person wants useless hints.,A person wants helpful hints.,0
166,the country of Denmark exists,the country of liegenpoofa exists,1
4228,An iron is used to cook food.,A baking oven is used to cook food.,0
7671,She is a lucky girl because she has a broken family.,She is a lucky girl because she has a warm family.,0
9844,People can read newspapers to know what has happened recently,People can read newspapers to know what will happen in the future,1
9301,Most people work to earn money,Most people work to spend money,1
5704,Cashews are a kind of nut.,Bubbles are a kind of nut.,1
8208,Acid rain will destroy forests,Rain will destroy forests,1
978,Wine is a type of beer,Wine is a type of drink,0
5255,we filled a bowl with popcorn before the movie,we filled a bowl with fire before the movie,1
111,The grass is growing.,The grass is singing.,1
8936,pumpkins can be made into carriages for people to ride on,pumpkins can be made into delicious dishes for people to eat,0
7976,I planted the seed in the ground,I planted my brother in the ground,1
2486,The babies first word was diplodocus,The babies first word was momma,0
3846,A monkey is a stagehand,Mike is a stagehand.,0
7616,Sand and water can be mixed to make noodles.,Flour and water can be mixed to make noodles.,0
9994,He got a cold and laughed from time to time,He got a cold and coughed from time to time,0
4201,You are likely to find a lemur in trees,You are likely to find a elephant in trees,1
7735,"The stool is too high, so he can't reach the table","The stool is too low, so he can't reach the table",0
2784,She ate an orange.,She ate a book.,1
7549,He hung his carpet on the wall,He hung his clothes on the wall,0
356,I ride a leopard to work every day,I drive a car to work every day,0
2667,Guns kill people.,People kill people.,0
8474,I wear my clothes on my feet.,I wear my shoes on my feet.,0
2949,The driver drove a car on the bridge over a lake,The driver drove a car under water in the lake,1
3357,She put a chicken in her soup,She put her cellphone in her soup,1
9757,girls wear skirts in winter for beauty,girls wear skirts in winter for warmth,1
2031,She washed the dishes in the kitchen.,She washed the dishes in the bathroom.,1
8689,Different vehicles have the same speed.,Different vehicles have different speeds,0
1892,A coin is a form of exchange for material goods,A coin is a form of exchange for time,1
4214,People singing while taking a shower,People eating while taking a shower,1
3183,Most people drink milk with their cereal.,Most people drink fire with their cereal.,1
2058,I rode my van into the house.,I rode my bike into the house.,0
7367,Butterflies used to be caterpillars,Caterpillars used to be butterflies,1
9813,professional soccer players earn money by playing football games,professional soccer players earn money by selling footballs,1
5370,I use a lot of paper for my schoolwork,I use a lot of bullets for my schoolwork,1
980,MY SISTER EATS STONE EVERY MORNING.,MY SISTER EATS APPLE EVERY MORNING.,0
7883,The man bought a loaf of bread at the shoeshop.,The man bought a loaf of bread at the bakery.,0
9803,my father sold the best products to become the best salesman,my father sold the best salesmen to become the best product,1
3382,I wash my hair with shampoo.,I wash my hair with detergent.,1
604,"Oranges are round, juicy, and sweet.","Oranges are purple, dry and sweet.",1
6259,I can see the wind,I can see fireworks,0
4654,He was expelled from school because he drunk lots of water,He was expelled from school because he cheated in the exam,0
857,Computers run on treadmills.,Computers run on batteries,0
695,Punk Music is all about Moshing.,Classical Music is all about Moshing.,1
4798,Mistakes are the things that one do rightly,Mistakes are the things that one done wrongly,0
9790,fortunately the fat man lost weight by working hard,fortunately the fat man lost fingers by working hard,1
9148,lily ordered a steak at a vegetarian restaurant,lily ordered a salad at a vegetarian restaurant,0
424,He was washing his car with water,He was washing his car with sandpaper,1
4513,Some chemistry can harm people.,Some chemicals can harm people.,0
3433,A puppy is a younger version of a baby bird.,A puppy is a younger version of an adult dog.,0
5785,I wear a coat when I'm hot,I wear a coat when I'm cold,0
9727,I always carry my desktop pc with me,I always carry my laptop with me,0
7368,his lifestyle is green,his lifestyle is black,1
6968,There are many cars on the road.,There are many ships on the road.,1
4558,children can have freckles.,stones can have freckles.,1
1765,The dead live inside cemeteries.,The dead are buried in cemeteries.,0
1858,You can find different clothes in the closet,You can find frozen chickens in the closet,1
8970,I graduated from college at the age of 3,I graduated from college at the age of 22,0
4537,Amy taught her dog to shake teeth,Amy taught her dog to shake hands,0
3717,Apples fall from the apple tree.,Pears fall from the apple tree.,1
910,She fed her cat early this morning.,She fed her chair early this morning.,1
2514,he poured water for plants,he poured petrol for plants,1
6216,the students teach the teachers at school,the teachers teach the students at school,0
1108,50 eggs were harvested from the humans.,50 eggs were harvested from the chicken.,0
5036,Everyone in that province is celebrating because of the severe earthquake,Everyone in that province is praying because of the severe earthquake,0
287,Adjectives are a part of speech,Adjectives are a part of pizza,1
4686,The tyre of the bus exploded,The tyre of the horse exploded,1
621,You need a waffle maker to call someone.,You need a telephone to call someone.,0
3141,I was swimming when I found a typo.,I was reading when I found a typo.,0
807,You need a map to type on a computer,You need a keyboard to type on a computer,0
1377,Humans are considered to be mammals.,Crocodiles are considered to be mammals.,1
1593,A wall clock is used to wash vessels.,A cell phone is used to make calls.,0
3689,A little exercise everyday makes you feel more healthy,A little exercise everyday makes you feel less healthy,1
3809,tigers have kittens,Cats have kittens,0
3300,The light is dark,The light is bright,0
9007,the cow jumped over the fence and escaped,the cow jumped over the moon and escaped,1
8061,Rock and roll is a kind of music.,Rock and roll isn't a kind of music.,1
5035,He feels alone because everyone talk to him,He feels alone because no one talk to him,0
5972,a cup is used to write,a pencil is used to write,0
5823,I feel embarrassed to be found to fart in public,I feel more than proud to be found to fart in public,1
6530,Ancient people used stoves for heating in winter.,Ancient people used ice for heating in winter.,1
4208,It's a pleasure to accept the honors.,It's a shame to accept the honor.,1
244,The Children were happy seeing the clown,The children were happy seeing the monster,1
2651,I chose to go to work today wearing a potato sack.,I chose to go to work today wearing dress clothes.,0
9845,People should rub water on their skin before giving an injection,People should rub ethyl alcohol on their skin before giving an injection,0
1257,He is writing a letter to a friend.,He is laughing a letter to a friend.,1
671,Doctor arrested the criminal,Police arrested the criminal,0
1281,He has ten fingers in one hand.,He has ten fingers in his hands.,0
2556,"If you see a fire, you get burned","If you touch a fire, you get burned",0
413,He was watching his favorite show in television,He was watching his favorite show in oven,1
9379,we built up an army to protect ourselves,we built up an army to protect the enemy,1
9322,Usually the one who gets a higher score in basketball game wins the game,Usually the one who gets a lower score in basketball game wins the game,1
9956,you can ride from America to Japan,you can fly from America to Japan,0
2816,He saw an buffalo on the prairie,He saw a whale on the prairie.,1
4657,That player was respected by people since he scored in the last minute,The player was criticized by people since he scored in the last minute,1
9406,I caught this rabbit in the forest,I caught this rabbit on the Moon,1
6870,People play basketball with feet.,People play basketball with hands.,0
4784,"That movie is awesome, that's why its box office is damn low","That movie sucks, that's why its box office is damn low",0
5621,My dad likes to drive while he plays guitar.,My dad likes to sing while he plays guitar.,0
1684,He prepared a turkey for Thanksgiving,He prepared an elephant for Thanksgiving,1
7955,There is snow in June in the Northern Hemisphere,There is no snow in June in the Northern Hemisphere,0
2834,He ate a bottle.,He ate a taco.,0
3936,The moon is the planet of the earth,The moon is the planet of Venus,1
8394,Dinosaurs still exist today.,Dinosaurs don't exist now.,0
1615,Whenever I feel pressed I go to the bathroom to urinate.,Whenever I feel pressed I go to the kitchen to urinate.,1
6458,The remote control charges the cell phone.,The charger charges the cell phone.,0
3489,He met with an accident and went to the nearby hospital,He met with an accident and went to the near by  police station,1
5607,Allison found ballet to be very difficult.,Ballet found Allison to be very difficult.,1
346,she applied toothpaste on her face in summer,She applied sunscreen on her face in summer,0
458,The people are shouting,The people are quietly shouting,1
7833,It seems to rain as dark clouds are gathering in the sky.,It seems to be sunny as dark clouds are gathering in the sky.,1
8140,A boat can float on water,A building can float on water,1
744,Scientists sent satellite in a car to space,Scientists sent satellite in a rocket to space,0
5902,having a bad cold makes Cindy suffering,having a bad cold makes Cindy enjoyable,1
5884,we can scream in a library,we can read books in a library,0
4661,He wrote those code on a Macintosh,He wrote those code on a calculator,1
7335,I had a bad day and I was excited,I had a bad day and I was upset,0
2193,He went to vegetable market to buy vegetables,He went to vegetable market to buy shoes,1
7627,A cold sometimes causes a fever.,A cold will definitely cause a fever.,1
3729,Jerry is going to lie on the clouds to get enough rest,Jerry is going to lie in the bed to get enough rest,0
8994,the bride threw a bouquet after the wedding,the bride got a bouquet after the wedding,1
1775,a violin is used for making pizza,a violin is used for making music,0
1147,You are likely to find a fish in ocean,You are likely to find a dog in ocean,1
9216,the boy felt homesick in another country,the boy felt homesick at his parent's,1
9507,you need hardware or software to surf the Internet,you need hardware and software to surf the Internet,0
2921,Bicycles have square wheels.,Bicycles have round wheels.,0
8148,Honey peaches are peaches,Honey peaches are not peaches,1
622,People fly on planes to travel far in a short time,People ride bikes to travel far in a short time,1
977,I usually play tennis with a tennis ball.,I usually play tennis with a football.,1
5391,she wiped her nose with a tissue,she wiped her nose with a shoe,1
6831,They are married.,cups are married.,1
2487,She goes to the bar to find a quiet place to read,She goes to the library to find a quiet place to read,0
9305,People usually have breakfast before lunch,People usually have breakfast after lunch,1
211,The man had an automobile for dinner,The man had a pizza for dinner,0
9162,joanna made a pot of chill for dinner,joanna made a pot of chili for dinner,0
450,He put the chair in the room,He put the chair on the room,1
8523,All the grass is inedible.,Most of the grass is inedible.,0
5489,we encourage students to further their study in prison,we encourage students to further their study in college,0
2885,He rode the horse.,He rode the tornado.,1
6492,Fireflies glow in the dark.,Cicadas glow in the dark.,1
3112,She took the dumpster to the trash.,She took the trash to the dumpster.,0
5529,bicycles will continue to play important roles in our society,bicycles will continue to play important pet in our society,1
4830,The astronauts all died because the spaceship just ran out of oxygen,The astronauts all died because the spaceship just ran out of money,1
1252,My house is bigger than my car.,My car is bigger than my house.,1
1974,I sat in class listening to the teacher.,I sat in class listening to the rock.,1
6550,I wipe my hair with a quilt.,I wipe my hair with a towel.,0
499,My favorite fruit is apple.,My favorite fruit is Meat.,1
7544,Their family is very rich so they take low-income insurance,Their family is very poor so they take low-income insurance,0
6565,The singer sings with his feet.,The singer sings in his voice.,0
7298,the hunter caught a deer in the forest,the hunter caught a shark in the forest,1
4216,You may find a caterpillar in the soil,You may find a lion in the soil,1
4430,If you want to have a rest then you should try to laugh,If you want to have a rest then you should try to sleep,0
3582,A boat floats on water.,A boat floats on air.,1
2862,The tree's leaves had turned brown.,The tree's leaves had turned blue.,1
4328,Sheila raised her tail,Sheila raised her hand,0
2836,He spun a race.,He ran a race.,0
3253,Gina is pregnant with a baby basketball,Gina is pregnant with a baby girl,0
7880,We should keep the salt in a dry place.,We should keep the salt in a moist place.,1
3750,You can sleep in a bed.,You can sleep in a bedpan.,1
4647,Our sniper terminated an enemy from eight hundred miles away,Our sniper terminated an enemy from one mile away,0
6644,Ants in the exam,Students in exams,0
4205,"a person wants to drink cool, dirty water.","a person wants to drink cool, clear water.",0
453,He wore a sleeveless shirt,He wore a spoon,1
1223,He cooked the popcorn in the microwave.,He cooked the popcorn in the refrigerator.,1
818,Boiling water is hot.,Boiling water is cold.,1
5015,It's hard to recognize what's in there in an objective painting,It's hard to recognize what's in there in an abstract painting,0
4231,Birds usually eat pests.,Birds usually eat vipers.,1
4016,Telling is important when teaching others,Telling is unimportant when teaching others,1
8530,Working hard can improve academic performance.,Playing more computer games can improve academic performance.,1
2930,My fly ate a lizard,My lizard ate a fly,0
5098,Even a dog can answer this question.,Even a child can answer this question.,0
4259,Monet is a physicist,Monet is a painter,0
805,One dog can eat a whole whale.,One dog can eat a whole chicken.,0
1443,Jose has many friends because he is tall,Jose has many friends because he is sociable,0
3176,The man walked on the sidewalk.,The man walked on the ocean.,1
3226,Helium is an element.,Helium is just like oxygen.,1
9023,he pressed the accelerator to slow the car down,he pressed the brake to slow the car down,0
7011,Peanut oil can be used to repel mosquitoes.,Essential balm can be used to repel mosquitoes.,0
4329,Jeff prints with a printer,Jeff prints with a tractor,1
3786,You must go to Beijing if you want to visit the Forbidden City.,You must go to Beijing if you want to visit the Great Wall.,1
3060,I saw a school of fish when I went snorkeling.,I saw a school of fish when I was on the airplane.,1
7277,drinking alcohol is good for health,drinking alcohol is bad for health,0
4602,Jerry likes to have bread with soy sauce for breakfast,Jerry likes to have bread with butter for breakfast.,0
7624,The yard is enclosed with a wooden fence to protect the garden.,The yard is enclosed with trash to protect the garden.,1
7990,"it usually rains in the tropical rainforest, so the tropical rainforest is wet","it rarely winds in the tropical rainforest, so the tropical rainforest is wet",1
3625,My sister was 6 years old when she learned to ride her bike.,My sister was 6 years old when she learned to tie her bike.,1
7477,People must eat cakes on their birthday,People usually eat cakes on their birthdays,0
7766,Online courses allow us to have a more flexible schedule.,It is flexible to take courses in traditional classrooms.,1
6260,the teeth are stronger than the tongue,the tongue is stronger than the teeth,1
3955,Crying is a very happy thing,Crying is a very sad thing,0
7611,Cold medicine can help patients relieve pain.,Painful relievers can help patients relieve pain.,0
221,Tomorrow is Friday.,Tomorrow is a water bottle.,1
7944,In the depths of the ocean live fish,In the depths of the ocean live dinosaurs,1
7466,I ate two thousand bowls of rice yesterday,I ate two bowls of rice yesterday,0
6633,People fight with guns,People fight with cups,1
1119,He drinks milk daily by morning,He drinks Poison Daily by morning,1
1850,an Earth hour is 60 minutes long,an Earth hour is 60 seconds long,1
5849,sand is everywhere on a beach,cell phones are everywhere on a beach,1
8249,Family discord is good for children's growth.,Family harmony is good for children's growth.,0
4817,The hallway is lighted by LEDs,The hallway is lighted by plastic,1
3404,Planes fly in the sky,Planes fly underwater,1
1672,I was happy to be able to sit on my television.,I was happy to be able to sit in my chair.,0
3398,The sun rotates around Earth.,The Moon rotates around Earth.,0
9292,he uses water to warm himself,he uses fire to warm himself,0
4891,The fire alarm is triggered because he vomited in the toilet,The fire alarm is triggered because he smoke in the toilet,0
6540,Traffic police stand guard at the crossing.,Traffic police stand guard at home.,1
1407,Mobile phones is useless,Mobile phones can be very useful.,0
8801,I became sleepy after a whole day starvation,I became hungry after a whole day starvation,0
9563,spring is the season of harvest,autumn is the season of harvest,0
6989,I am in China. I go to Russia by train.,I am in China. I go to Australia by train.,1
6720,Chinese is the most widely used language in the world,English is the most widely used language in the world,1
9681,humans can be identified by their unique names,humans can be identified by their unique fingerprints,0
4167,"After work, Tom would like to have a big meal at hospital","After work, Tom would like to have a big meal at home",0
2565,My friend read a book to her daughter.,My friend read a mountain to her daughter.,1
1606,He had cakes for dessert.,He had stone for dessert.,1
4507,Pizza is considered a finger food,Pizza is considered a foot food,1
2445,A wheel is a round object,A wheel is a square object,1
6692,He's peeling eggshells.,He's eating eggshells.,1
8292,Examination results are not important to students.,Examination results are very important for students.,0
4937,work if you want to relax,Sleep if you want to relax,0
5293,try a hot bath with some relaxing bath oil,try a hot soup with some relaxing bath oil,1
6402,Rose is blossoming,Grass is blossoming,1
6834,Iron can melt,Air can melt,1
854,Cashier is a common job for people to have.,President is a common job for people to have.,1
3028,Your arm is connected to your butt.,Your arm is connected to your wrist.,0
6918,He cut the rope with scissors.,He cut the rope with apple.,1
6604,Sam sewed his clothes with a needle,Sam sewed clothes with sticks,1
8240,We must smoke in public,We cannot smoke in public,0
5434,he waded across the sea,he waded across the stream,0
6225,the color of the sea is yellow,the color of the sea is blue,0
8793,this bucket can hold one gallon of water,this basket can hold one gallon of water,1
2174,I put the plates in the dishwasher.,I put the paper towel in the dishwasher.,1
8123,It's more comfortable to sit on a chair with a back,It's more comfortable to sit in a chair without a back,1
4691,Those students skipped the class to play lead of legend in the internet cafe,Those students skipped the class to learn linear algebra in the internet cafe,1
9354,they put out a fire successfully with kerosene,they put out a fire successfully with water,0
781,Mustaches are usually located on faces.,Kneecaps are usually located on faces.,1
5825,I go across the river by sheep,I go across the river by ship,0
6621,Dolphins combing their hair,She is combing her hair.,0
4283,Pigs sang to music in ancient times.,People sang to music in ancient times.,0
6119,Peter have many friends because he is socially popular,Peter have many friends because he is socially awkward,1
6036,doctors work in the hospital,policemen work in the hospital,1
7429,I can use my bike to watch video,I can use my phone to watch video,0
5615,The landlord rented the rental from the renter.,The landlord rented the rental to the renter.,0
1589,He picks his 7-years kid from school regularly.,He picks his 7-years kid from pub regularly.,1
4644,Engineers built a bridge in the class room,Engineers built a bridge over a river,0
7166,Hot pot is very sweet.,Hot pot is very spicy,0
4054,He took the injured dog to a hospital,He sent the injured dog to a cinema,1
3408,It is cold everywhere,It is cold in here,0
1016,He watched the commercials in radio,He watched the commercials in TV,0
9121,they bought paper made of steel,they bought paper made of wood,0
7135,Peter needs to fold his quilt when he gets up in the morning,Peter needs to fold his quilt when he goes to bed at night,1
9438,the airport is one of the fastest things in the world,the plane is one of the fastest things in the world,0
5828,we can hear with our ears,we can hear with our nose,1
2931,The phone charges him.,He charges his phone.,0
7060,We should listen to the teacher carefully in class.,We should listen to the chef carefully in class.,1
8385,You can shift the sun and let the sunshine in.,You can open the window and let the sunshine in.,0
6980,Clock can show time,Clock can show the temperature,1
1558,Hot tea produces steam.,Couches produce steam.,1
5766,my cat really likes being bathed,my cat really dislikes being bathed,0
6593,Ancient accountants needed a calculator to settle accounts.,Ancient accountants needed an abacus to settle their accounts.,0
5130,I saw it with my own eyes.,I saw it with my own ears.,1
4637,Most product's price contains tax,Most products are tax-free,1
8997,every time I got a reply when he received my letter,every time I wrote a reply when he received my letter,1
4947,Humans cannot breathe the Martian air directly,Humans can breathe the Martian air directly,1
9137,the student attended several lectures to teach different professors,the student attended several lectures to learn from different professors,0
2137,She was pregnant.,He was pregnant.,1
5097,They crowned him queen.,They crowned him king.,0
946,The cat jumped onto a skyscraper,The cat jumped onto the bed,0
7529,The poor sleep in their villas,The poor sleep in the garden,0
7255,she danced to the music,she danced to the cello,1
9736,most of the earth's surface is covered by water,most of the earth's surface is covered by dirt,1
415,She used a telephone to call her mother,She used a banana to call her mother,1
9279,He put a basketball in the printer.,He put a sheet of paper in the printer.,0
9135,the artist added more colors on his painting,the artist added more melodies on his painting,1
5082,A good knowledge of English will improve your chances of unemployment.,A good knowledge of English will improve your chances of employment.,0
8756,Drivers should not drive over the speed limit.,Drivers should drive over the speed limit.,1
9293,he is drunk because he sleeps a lot,he is drunk because he drinks too much alcohol,0
2577,If you want to borrow a book you should go to a fridge,If you want to borrow a book then you should go to a library.,0
7888,Humans can explore the universe with the ship.,Humans can explore the universe with the spaceship.,0
1251,my brother eat fire,my brother eat vegetables,0
4115,dynamite is an explosive,mercury is an explosive,1
2779,Mark puts a cabinet in his bicycle's trunk,Mark puts a box in his bicycle's trunk,0
3046,She played the lottery and won a husband,She played the lottery and won money,0
529,A car needs four wheels and a blender in order for it to be standard.,A car needs four wheels and an engine in order for it to be standard.,0
3063,I eat salad for lunch everyday.,I eat video games everyday.,1
8874,Mary sits at the closet and begins reading,Mary sits at the desk and begins reading,0
6232,Harry lives in the bottom of the sea,Harry lives in the bottom of the building,0
7987,"in general, lemonade without any additives tastes spicy","in general, lemonade without any additives tastes sour",0
5485,only 40% of 5-year-old children have access to pre-school education,only 40% of 5-year-old children have access to pre-school job,1
5453,the doctor gave him some pills to ease his pain,the chef gave him some pills to ease his pain,1
6128,there are many trees on an ice mountain,there are many trees in a jungle,0
6283,Mother is frying eggs in a pan,Mother is frying eggs in a basketball,1
6022,too much alcohol makes Peter wide awake,too much alcohol makes Peter drunk,0
5167,i have a terrible headache and i'm going to see a singer,i have a terrible headache and i'm going to see a doctor,0
2852,A cat can hunt lice,A cat can hunt mice,0
4305,You can use a holding bay to store an item,You can use a holding bay to delete an item,1
6778,Tom put the battery in his cell phone.,Tom put the battery in his microwave oven.,1
3021,My brother is a horse.,My brother is a human being.,0
3906,A Pap test is a geology test,A Pap test is a medical test,0
7243,"In order to exercise, I learn to basketball.","In order to exercise, I learn to draw.",1
6034,books are made of glass,books are made of paper,0
2428,The girl took her dog for a walk.,The dog took the girl for a walk.,1
9710,I wanted to quit them because I enjoyed chatting with them,I wanted to join them because I enjoyed chatting with them,0
7215,He writes in bottles,He writes with a pen,0
582,Cockroaches are white insects,Cockroaches are black insects,0
8427,Frogs cannot live on land.,Frogs can live in the water.,0
2100,Can I borrow your ruler to cut the turkey?,Can I borrow your knife to cut the turkey?,0
5805,the earth is smaller than the sun,the earth is smaller than the moon,1
2414,He placed the donkey in the fridge,He placed the eggs in the fridge,0
9275,I want to have my hair cut because my hair is too long,I want to have my hair cut because my hair is too short,1
1198,You can jump a low fence,You can jump a high fence,1
2669,I put the dirty laundry in the oven.,I put the dirty laundry in the washing machine.,0
7053,People can travel by bird.,People can travel by horse.,0
6767,Toothpaste cleans the mouth,Cold medicine cleans the mouth,1
3212,ketchup is blue,ketchup is red,0
1068,i just take every decision by my mind,i just take every decision by my leg,1
5550,The bird flew to the top of the oak tree,The pig flew to the top of the oak tree,1
5898,his teeth are ill because he often brushes them,his teeth are ill because he has eaten too many sweets,0
8344,Everyone's life habits are the same.,Everyone's life habits are different.,0
1275,They were travelling in a plate on the ocean,They were travelling in a ship on the ocean,0
2988,My boyfriend sent me a bouquet of flowers for my birthday.,My boyfriend sent me a bouquet of tractor-trailers for my birthday.,1
814,You find monitors in a graveyard,You find graves in a graveyard,0
6503,Mosquitoes bite and suck blood.,Flies bite and suck blood.,1
4359,Physicists are sending rockets to the moon,Biologists are sending rockets to the moon,1
4708,"The boy suddenly stroked, his mom called the firefighters immediately","The boy suddenly stroked, his mom called the ambulance immediately",0
6687,Schools should pay tuition fees,Students should pay tuition fees,0
7207,Food processing factories will supply us with food.,Food processing factory will supply us with furniture.,1
3869,Aciel would have to carry her clothes and toothbrush in her backyard.,Aciel would have to carry his clothes and toothbrush in his backpack.,0
6028,snow is in black color,snow is in white color,0
6637,He cut his hair by hand,He cut his hair with scissors.,0
1958,Jessica put the car in the microwave.,Jessica put the popcorn in the microwave.,0
213,taking a walk in the park can be good for your health,taking a dump in the park can be good for your health,1
5283,I sat on the plane and squashed it,I sat on the tomato and squashed it,0
1614,I drink a football,I drink coffee.,0
6265,Most of the cola is composed of water.,Most of the cola is composed of gold,1
4538,Something that might happen as a consequence of attending a classical concert is you might enjoy a movie,Something that might happen as a consequence of attending a classical concert is you might enjoy the music,0
8093,Mint can refresh the mind,Mint can confuse the mind,1
9622,my head hurts,my heads hurt,1
1900,My sister talked to a boy,My sister talked to a wall,1
6906,Eating junk food is good for our health.,Eating fruit is good for our health.,0
5171,there are some fruit trees on the horse,there are some fruit trees on the farm,0
7183,"it rarely rains these days, so the sales of umbrellas have increased","it often rains these days, so the sales of umbrellas have increased",0
5064,He is waiting for his flight in the metro station,He is waiting for his flight in the airport,0
1480,I cooked a potato on the stove.,I cooked a potato in the sink.,1
504,We can see stars at day,We can see stars at night,0
726,You can wave to salute a person formally,You can whistle to salute a person formally,1
8152,"When there is no water when thirsty, you can � �t use oil instead.","When there is no water when thirsty, you can use oil instead.",1
3237,He was typing with his hands in a computer,He was typing with a pen in a computer,1
3984,You are likely to find a fox in a book,You are likely to find a fox in a stone,1
1810,You can get your PhD in a university,You can get your PhD in a kindergarten,1
2840,Cows chew water,Cows chew cud,0
1523,He went to the dentist because he was sick,He went to the doctor because he was sick,0
1090,They took the patient in a cooker,They took the patient in an ambulance,0
7953,Mapping software can help us understand foreign languages,Translation software can help us understand foreign languages,0
855,she went to church for her delivery,she went to church for her prayers,0
5875,"when the traffic light is green, we can pass the road","when the traffic light is red, we can pass the road",1
474,A guitar is a musical instrument,A car is a musical instrument,1
811,I drove my car into my hand luggage.,I drove my car into my house garage.,0
8900,dogs shake tails to express their happiness,human beings shake tails to express their happiness,1
7310,I learned to paint to enjoy art,I learned to swim to enjoy art,1
5624,"Alexis spends one hour a day in the sun, to make her skin tan.","Alexis spends one hour a day in the bath, to make her skin tan.",1
9750,it seems my joke is funny because nobody laughed,it seems my joke is funny because everybody laughed,0
2442,she has a vagina,she has a penis,1
1343,A Fish can fly.,A Bird can fly.,0
4386,Cycling requires balcony.,Cycling requires balance.,0
7146,Ostriches like to run on land,Ostriches like to fly in the sky,1
6735,Vehicles are powered by water,car is powered by gasoline.,0
8704,Ancient people were very backward in science and technology when comparing to modern people,Ancient people were very advanced in science and technology when comparing to modern people,1
4290,I can dance to music.,My dog can dance to music.,1
3490,I watched paint dry for fun,I watched a movie for fun,0
7351,I bought my favorite writer's new book from the bookstore,I bought my favorite writer's new book from the farmers' market,1
6451,Spoons are used for soup.,Chopsticks are used for soup.,1
7622,The mantis can catch insects by cobweb.,The spider can catch insects by cobweb.,0
9186,I scratched my skin to relieve scar,I scratched my skin to relieve the itch,0
4539,An activity you can do is to hurt people,An activity you can do is to help people,0
2270,She is asking for a vacuum cleaner for Christmas,She is asking for a vacuum cleaner for President's Day,1
3198,He took the hot air balloon to get to work,He took the bus to get to work,0
6927,The teacher writes on the blackboard.,The teacher writes on a pencil.,1
6479,The sun rises in the morning.,The sun sets in the morning.,1
612,Tom eats the newspaper.,Tom reads the newspaper.,0
1241,He bought new mobile with his teeth,He bought new mobile with his money,0
7923,You can't eat too much ice cream at once. It makes you sick,You can eat too much ice cream at once. It won't make you sick,1
3502,He took a bath to get clean.,He took a car ride to get clean.,1
2518,I didn't eat the turkey in thanksgiving because I don't like pork,I didn't eat the turkey in thanksgiving because I don't like turkey meat,0
2660,he brushed his teeth with toothbrush,he brushed his teeth with paint brush,1
3841,College students are older than high school students,College students are younger than high school students,1
8694,Birds with wings can fly in the sky,Man has wings and can fly in the sky.,1
1304,Movies are screened in hospitals,Movies are screened in theaters,0
785,She talked her dog down the street.,She walked her dog down the street.,0
4180,You are likely to find a bomb in a building,You are likely to find a garage in a building,0
6164,smoking is good for your health,smoking is bad for your health,0
9964,people sweat when they feel hot,people bleed when they feel hot,1
9715,drinking milk can help teenagers grow shorter,drinking milk can help teenagers grow taller,0
1650,He went to the store to buy gum and took out his wallet.,He went to the store to buy gum and took out his chinchilla.,1
9677,you will find a payment counter in a bank,you will find a payment counter in a police station,1
9929,Sam was caught writing on a written examination,Sam was caught cheating on a written examination,0
7085,Terrorism affects world Peace,Terrorism protects world peace,1
9520,I used glass to make a fish tank by myself,I used steel to make a fish tank by myself,1
1933,He ate the pie.,He scrubbed the pie.,1
